Z,N,symb,radius, unc, energy, unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quad , unc,Qb-,unc,Qb- n,unc,Qa, unc, Qec, unc,Sn,unc, Sp,unc,Binding/A,unc,atomic mass, unc, mass excess,unc
72,111,Hf,,,0.0,0.0,(3/2-), ,1.018,2,H,3664.8,7.2,B-,100.0,0.0, , , , , , , , , , , ,2010,30000,-4924.18,30,830,198,-3566.686,86,5304.61,31,8692,198,8000.027,164,182953534.004,32241,-43282.796,30034,
72,112,Hf,,,0.0,0.0,0+, ,4.12,5,H,14832.0,180.0,B-,100.0,0.0, , , , , , , , , , , ,1340,30000,-4277.89,40,676,301,-5087.373,301,6287.89,50,9072.23,89,7990.722,216,183955448.587,42625,-41499.373,39706,
72,113,Hf,,,0.0,0.0, , ,3.5,6,M,210.0,36.0,B-,100.0,0.0, , , , , , , , , , , ,3074.492,65815,-3551.74,69,343,305,-4431.8,305,4891.74,76,9197,305,7973.97,347,184958862,69000,-38319.800,64272,
72,114,Hf,,,0.0,0.0,0+, ,2.6,12,M,156.0,72.0,B-,100.0,0.0, , , , , , , , , , , ,2183.318,78906,-3101.23,53,-29,404,-6214.21,404,6175.73,82,9825,302,7964.302,275,185960897,55000,-36424.210,51232,
72,115,HF,,,0.0,0.0, , , , , , , ,B-,100.0,0.0, , , , , , , , , , , ,4079,303,-2280,304,-142,499,-5237.0,500,4464,302,9895,499,7946,2,186964770,320,-32817,298,
72,116,Hf,,,0.0,0.0,0+, , , , , , ,B-,-1.0,0.0, , , , , , , , , , , ,2733,303,-2055,303,-764,585,-7089.0,585,6134,422,10588,499,7936,2,187966850,320,-30879,298,
72,117,HF,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,4667,357,-1622,303,-1087,585,,,4355,422,10661,585,7917,2,188970840,320,-27162,298,
72,118,Hf,,,0.0,0.0,0+,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,3483,446,-1272,446,,,,,5939,499,,,7907,2,189973129,430,-25030,401,
73,101,Ta,,,0.0,0.0,3+, ,1.14,8,H,4104.0,288.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-1513.678,39520,-11084.70,40,3140.54,33,4103.715,28,7415.55,40,3617.95,40,8040.452,161,173944454,30000,-51740.766,27945,
73,102,Ta,,,0.0,0.0,7/2+, ,10.5,2,H,37800.0,720.0,EC+B+,100.0,0.0, , , , , , , ,2.27, ,3.65, ,-2775.852,39520,-10252.88,40,2994.83,28,2073.015,28,8739.20,40,3853.14,28,8044.445,160,174943737,30000,-52408.647,27945,
73,103,Ta,,,0.0,0.0,(1)-, ,8.09,5,H,29124.0,180.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-723.771,41543,-9803.90,42,2945.69,31,3210.947,31,7028.04,42,4172.68,31,8038.67,175,175944857,33000,-51365.374,30739,
73,104,Ta,,,0.0,0.0,7/2+, ,56.56,6,H,203616.0,216.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-2012.89,28141,-9144.33,28,2741.38,3,1166.0,4,8420.56,31,4427.26,3,8040.827,19,176944482.073,3557,-51714.616,3314,
73,105,Ta,,,0.0,0.0,7-, ,2.36,8,H,8496.0,288.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-191,50,-8968,59,2547,52,1837.236,52,6955,52,5007,52,8035,0,177945681,56,-50598,52,
73,106,Ta,,,0.0,0.0,7/2+, ,1.82,3,Y,5.7434832E7,946728.0,EC,100.0,0.0, , , , , , , ,2.289, ,3.37, ,-1062.195,14520,-8021.70,15,2383.34,92,105.584,2033,7830,52,5211.06,42,8033.585,8,178945939.187,1571,-50357.323,1463,
73,107,Ta,,,0.0,0.0,1+, ,8.154,6,H,29354.4,21.6,EC,85.0,3.0,B-,15.0,3.0, , , , , , , , ,703.238,2281,-7709.07,15,2024.44,219,846.471,2403,6646.87,229,5758.94,227,8025.881,11,179947468.392,2081,-48932.877,1939,
73,108,Ta,5.3507,34,0.0,0.0,7/2+, ,STABLE, , , , , , , , , , , , , , ,2.3705, ,3.17, ,-204.493,1854,-6873.51,185,1520.58,174,-1035.48,199,7576.75,134,5947.93,183,8023.4,8,180947999.331,1506,-48438.311,1403,
73,109,Ta,,,0.0,0.0,3-, ,114.74,12,D,9913536.0,10368.0,B-,100.0,0.0, , , , , , , ,3.02, ,2.6, ,1816.126,1399,-6267.43,186,1482.94,257,-380.426,6,6062.94,11,6316.07,184,8012.628,8,181950155.413,1508,-46429.934,1405,
73,110,Ta,,,0.0,0.0,7/2+, ,5.1,1,D,440640.0,8640.0,B-,100.0,0.0, , , , , , , ,2.36, , , ,1072.783,1413,-5118.05,141,1341.21,5,-2010.0,30,6934.18,20,6532.26,6,8006.735,8,182951376.18,1523,-45292.796,1419,
73,111,Ta,,,0.0,0.0,(5-), ,8.7,1,H,31320.0,360.0,B-,100.0,0.0, , , , , , , , , , , ,2866,26000,-4545.11,26,1412.06,75,-1340.0,47,5617.89,26,6845.55,40,7993.752,141,183954010.038,27923,-42839.373,26010,
73,112,Ta,,,0.0,0.0,(7/2+), ,49.4,15,M,2964.0,90.0,B-,100.0,0.0, , , , , , , , , , , ,1993.5,14142,-3760.24,14,978.2,127,-3074.493,66,6626.24,30,7183.89,42,7986.36,77,184955561.396,15202,-41394.293,14161,
73,113,Ta,,,0.0,0.0,(2- 3-), ,10.5,3,M,630.0,18.0,B-,100.0,0.0, , , , , , , , , , , ,3901,60000,-3291.05,60,848,205,-2183.318,79,5284.55,62,7576.70,88,7971.835,323,185958553.111,64425,-38607.528,60012,
73,114,TA,,,0.0,0.0, , , , , , , ,B-,100.0,0.0, , , , , , , , , , , ,3008.424,55903,-2458.34,56,395.65,98,-4078.546,303,6359.34,82,7760.31,76,7963.212,299,186960391,60000,-36895.546,55890,
73,115,Ta,,,0.0,0.0, , , , , , , ,B-,-1.0,0.0, , , , , , , , , , , ,5055.781,55045,-1779.38,55,375,303,-2733.03,303,4787.80,78,8084,303,7946.321,292,187963916,59000,-33612.030,54958,
73,116,Ta,,,0.0,0.0,(7/2+), , , , , , , , , , , , , , , , , , , , ,3788,200,-1233,196,-366,357,-4667.0,357,6288,203,8239,357,7938,1,188965830,210,-31829,196,
73,117,TA,,,0.0,0.0, , ,5.3,7,S,5.3,0.7,B-,100.0,0.0, , , , , , , , , , , ,5869,200,-967,200,-728,446,-3483.0,446,4755,277,8640,357,7921,1,189969390,210,-28513,196,
73,118,TA,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,4684,301,-181,301,-1337,499,,,6050,357,8750,499,7911,2,190971560,320,-26492,298,
73,119,TA,,,0.0,0.0,(1 2), ,2.2,7,S,2.2,0.7,B-,100.0,0.0, , , , , , , , , , , ,6586,446,41,403,-1698,643,,,4643,499,,,7894,2,191975240,430,-23064,401,
73,120,Ta,,,0.0,0.0, ,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0,B-N,-1.0,0.0, , , , , , , , ,5417,446,708,446,,,,,5878,566,,,7884,2,192977595,430,-20870,401,
73,121,Ta,,,0.0,0.0, ,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0,B-N,-1.0,0.0, , , , , , , , ,7227,585,916,540,,,,,4501,643,,,7866,3,193981428,540,-17300,503,
74,101,W,,,0.0,0.0,(1/2-), ,35.2,6,M,2112.0,36.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-4344.488,39520,-14031.02,40,3373.63,40,2775.852,40,7477.02,40,5181.00,40,8024.112,160,174946717,30000,-49632.795,27945,
74,102,W,,,0.0,0.0,0+, ,2.5,1,H,9000.0,360.0,EC,100.0,0.0, , , , , , , , , , , ,-5578.718,39520,-13424.61,40,3335.71,37,723.771,42,9080.13,40,5521.93,40,8030.112,159,175945634,30000,-50641.603,27945,
74,103,W,,,0.0,0.0,1/2-, ,132,2,M,7920.0,120.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-3432.555,39520,-12710.16,40,3285.14,40,2012.89,28,7131.44,40,5625.32,42,8025.035,158,176946643,30000,-49701.726,27945,
74,104,W,,,0.0,0.0,0+, ,21.6,3,D,1866240.0,25920.0,EC,100.0,0.0, , , , , , , , , , , ,-4753.483,31810,-12209.08,32,3012.63,15,191.064,54,8776.53,32,5981.29,15,8029.257,85,177945885.925,16315,-50406.936,15199,
74,105,W,,,0.0,0.0,7/2-, ,37.05,16,M,2223.0,9.6,EC+B+,100.0,0.0, , , , , , , , , , , ,-2710.847,26802,-11712.99,32,2761.62,15,1062.196,15,6959.51,21,5986,54,8023.281,81,178947079.501,15644,-49295.127,14573,
74,106,W,5.3491,22,0.0,0.0,0+, ,1.8E18,2,Y,5.680368E25,6.31152E24,A,100.0,0.0, , , , , , , , , , , ,-3798.757,21440,-11123.15,25,2515.29,103,-703.238,2413,8412.31,15,6567.76,52,8025.442,8,179946713.435,1542,-49636.115,1436,
74,107,W,,,0.0,0.0,9/2+, ,121.2,2,D,1.047168E7,17280.0,EC,100.0,0.0, , , , , , , , , , , ,-1716.427,12629,-10467.78,21,2221.88,40,204.493,2013,6669.02,16,6589.91,229,8017.948,8,180948218.863,1551,-48233.818,1445,
74,108,W,5.3559,17,0.0,0.0,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-2800,101980,-9799.99,13,1764.26,156,-1816.126,1587,8083.56,160,7096.72,140,8018.308,4,181948205.721,791,-48246.060,738,
74,109,W,5.3611,20,0.0,0.0,1/2-,GE,6.7E+20, ,Y,2.1143592E28,1.57777428204E32,A,-1.0,0.0, , , , , , , ,0.11778476, , , ,-556,8000,-8990.84,102,1672.41,157,-1072.784,1599,6190.84,4,7224.62,140,8008.322,4,182950224.5,790,-46365.580,737,
74,110,W,5.3658,23,0.0,0.0,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-1485.739,4198,-7967.11,8,1649.06,157,-2866.0,26,7411.11,13,7701.55,141,8005.077,4,183950933.26,785,-45705.373,731,
74,111,W,,,0.0,0.0,3/2-, ,75.1,3,D,6488640.0,25920.0,B-,100.0,0.0, , , , , , , , , , , ,431.234,661,-7239.48,4,1590.12,157,-1993.5,14,5753.74,5,7837.39,26,7992.907,4,184953421.286,786,-43387.793,733,
74,112,W,5.3743,26,0.0,0.0,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-581.442,1244,-6760.82,124,1116.07,6,-3901.0,60,7192.05,115,8403.21,14,7988.601,7,185954365.215,1300,-42508.528,1212,
74,113,W,,,0.0,0.0,3/2-, ,24.000,4,H,86400.0,14.4,B-,100.0,0.0, , , , , , , ,0.621, , , ,1312.508,1122,-6048.20,124,953.91,30,-3008.424,56,5466.76,4,8585.41,60,7975.116,6,186957161.323,1300,-39903.970,1212,
74,114,W,,,0.0,0.0,0+, ,69.78,5,D,6028992.0,4320.0,B-,100.0,0.0, , , , , , , , , , , ,349,3000,-5522.65,3,406.65,40,-5055.781,55,6835.16,3,9061.24,56,7969.052,16,187958488.395,3316,-38667.811,3089,
74,115,W,,,0.0,0.0,(3/2-), ,10.7,5,M,642.0,30.0,B-,100.0,0.0, , , , , , , , , , , ,2361.507,40883,-4672.04,40,277.35,76,-3788.536,200,5021.04,40,9294.48,68,7953.454,212,188961763,43000,-35617.536,40054,
74,116,W,,,0.0,0.0,0+, ,30.0,15,M,1800.0,90.0,B-,100.0,0.0, , , , , , , , , , , ,1253.517,63522,-4474.59,41,-383.02,65,-5869.313,200,6836.09,56,9842,200,7947.573,209,189963089.066,42647,-34382.313,39726,
74,118,W,,,0.0,0.0,0+, , , , , , ,B-,100.0,0.0, , , , , , , , , , , ,1939,208,-3370,196,-1195,357,-6585.0,446,6545,200,10447,357,7924,1,191968170,210,-29649,196,
74,119,W,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,3945,199,-2769,208,-1549,357,-5417.0,446,4709,277,10512,446,7908,1,192971780,210,-26287,196,
74,120,W,,,0.0,0.0,0+,GT,300, ,NS,3.0E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,2711,357,-2366,301,-1921,499,-7226.0,585,6311,357,10945,499,7899,2,193973670,320,-24526,298,
74,122,W,,,0.0,0.0,0+,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,3662,499,-1373,499,,,,,5942,499,,,7872,2,195979731,430,-18880,401,
74,123,W,,,0.0,0.0, ,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,5363,499,-669,499,,,,,4330,566,,,7854,2,196983747,430,-15140,401,
75,101,Re,,,0.0,0.0,(3+), ,5.3,3,M,318.0,18.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-2964.945,39520,-13028.83,30,3842.18,40,5578.718,40,7845.90,40,2719.06,40,7993.97,159,175951623,30000,-45062.885,27945,
75,102,Re,,,0.0,0.0,5/2-, ,14,1,M,840.0,60.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-4312.708,31535,-12242.55,40,3702.45,40,3432.556,40,9277.60,40,2916.54,40,8001.222,158,176950328,30000,-46269.170,27945,
75,103,Re,,,0.0,0.0,(3+), ,13.2,2,M,792.0,12.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-2109.183,31093,-11768.31,32,3662.4,40,4753.483,32,7455.60,40,3240.70,40,7998.157,157,177950989,30000,-45653.453,27945,
75,104,Re,,,0.0,0.0,5/2+, ,19.5,1,M,1170.0,6.0,EC+B+,100.0,0.0, , , , , , , ,2.8, , , ,-3564.785,29656,-11111.33,28,3399.45,37,2710.847,29,9002.14,37,3466.31,29,8003.766,138,178949989.715,26450,-46584.280,24639,
75,105,Re,,,0.0,0.0,(1)-, ,2.46,3,M,147.6,1.8,EC+B+,100.0,0.0, , , , , , , ,1.56, , , ,-1479.549,26950,-10889.18,27,3103.1,37,3798.756,21,7324.40,33,3831.20,26,7999.991,119,179950791.568,22965,-45837.359,21392,
75,106,Re,,,0.0,0.0,5/2+, ,19.9,7,H,71640.0,2520.0,EC+B+,100.0,0.0, , , , , , , ,3.19, , , ,-2967.428,28275,-10230.90,21,2772.31,13,1716.427,13,8751.35,25,4170.25,13,8004.143,69,180950061.523,13471,-46517.391,12549,
75,107,Re,,,0.0,0.0,7+, ,64.2,5,H,231120.0,1800.0,EC+B+,100.0,0.0, , , , , , , ,2.83, ,4.1, ,-836.955,104276,-9967.41,105,2727,115,2800.0,102,6999.99,103,4501.21,102,7998.625,560,181951211.645,109483,-45446.060,101983,
75,108,Re,,,0.0,0.0,5/2+, ,70.0,14,D,6048000.0,120960.0,EC,100.0,0.0, , , , , , , ,3.16, ,2.1, ,-2145.537,50405,-9271.79,23,2122.83,8,556.0,8,8434.84,102,4852.49,8,8001.009,44,182950821.39,8624,-45809.580,8034,
75,109,Re,,,0.0,0.0,3(-), ,35.4,7,D,3058560.0,60480.0,EC+B+,100.0,0.0, , , , , , , ,2.53, ,2.8, ,32.898,4140,-8626.91,50,2288.33,5,1485.739,4,6481.37,9,5143.03,4,7992.75,23,183952528.267,4589,-44219.634,4275,
75,110,Re,5.3596,172,0.0,0.0,5/2+, ,STABLE, , , , , , , , , , , , , , ,3.1871, ,2.18, ,-1013.147,419,-7637.81,48,2194.37,150,-431.234,1098,7670.71,4,5402.62,66,7991.009,4,184952958.337,877,-43819.027,818,
75,111,Re,,,0.0,0.0,1-, ,3.7183,11,D,321261.12,95.04,B-,92.53,0.1,EC,7.47,0.1, , , , ,1.739, ,0.618, ,1072.857,837,-7192.52,45,2077.93,151,581.442,1467,6179.38,17,5828.26,68,7981.269,4,185954989.419,886,-41927.086,826,
75,112,Re,5.3698,173,0.0,0.0,5/2+, ,4.33E+10,7,Y,1.36644408E18,2.209032E16,B-,100.0,0.0,A,1.0E-4,0.0, , , , ,3.2197, ,2.07, ,2.467,2,-6287.85,52,1651.4,154,-1312.508,1418,7360.71,87,5996.92,112,7977.951,4,186955752.288,790,-41216.478,736,
75,113,Re,,,0.0,0.0,1-, ,17.0040,22,H,61214.4,7.92,B-,100.0,0.0, , , , , , , ,1.788, ,0.572, ,2120.422,152,-5869.18,4,1397.65,26,-349.0,3,5871.65,4,6401.81,112,7966.747,4,187958113.728,791,-39016.811,738,
75,114,Re,,,0.0,0.0,5/2+, ,24.3,4,H,87480.0,1440.0,B-,100.0,0.0, , , , , , , , , , , ,1007.702,8167,-4913.13,8,990.33,16,-2361.507,41,7033.55,8,6600.20,9,7961.809,43,188959227.817,8793,-37979.043,8191,
75,115,Re,,,0.0,0.0,(2)-, ,3.1,3,M,186.0,18.0,B-,100.0,0.0, , , , , , , , , , , ,3071.941,70854,-4720.40,71,546.78,93,-1253.517,81,5728.10,71,7307.26,81,7950.053,373,189961743.36,76063,-35635.830,70852,
75,116,Re,,,0.0,0.0,(3/2+ 1/2+), ,9.8,5,M,588.0,30.0,B-,100.0,0.0, , , , , , , , , , , ,2044.889,10244,-3713.84,10,120.33,57,-3174.123,43,6785.78,72,7256.95,41,7943.957,54,190963123.437,11019,-34350.296,10265,
75,117,Re,,,0.0,0.0, , ,16,1,S,16.0,1.0,B-,100.0,0.0, , , , , , , , , , , ,4293.366,70831,-3264.96,71,-401.71,90,-1939.825,208,5309.85,72,7701.62,82,7930.238,369,191966088,76000,-31588.825,70794,
75,118,Re,,,0.0,0.0, , , , , , , , , , , , , , , , , , , , , ,3162.652,39192,-2420.76,39,-827,199,-3944.638,200,6714.13,81,7871,199,7923.937,203,192967545,42000,-30231.638,39123,
75,119,Re,,,0.0,0.0,(0+ 1), ,5,1,S,5.0,1.0,B-,100.0,0.0, , , , , , , , , , , ,5198,196,-1914,196,-1149,277,-2711.0,357,5077,199,8239,277,7909,1,193970760,210,-27237,196,
75,120,RE,,,0.0,0.0,[3/2-], ,6,1,S,6.0,1.0,B-,-1.0,0.0, , , , , , , , , , , ,3933,303,-1215,298,-1512,422,,,6413,357,8342,422,7902,2,194972540,320,-25579,298,
75,121,Re,,,0.0,0.0, , ,3,+1-2,S,3.0,2.0,B-,100.0,0.0, , , , , , , , , , , ,5735,301,-1102,303,-1903,499,-3662.0,500,5035,422,8821,422,7887,2,195975800,320,-22542,298,
75,122,Re,,,0.0,0.0, ,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,4807,357,-296,301,-2057,499,-5362.0,500,6031,422,8911,499,7878,2,196977990,320,-20502,298,
75,123,Re,,,0.0,0.0, ,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0,B-N,-1.0,0.0, , , , , , , , ,6697,446,98,446,-2265,643,,,4709,499,9289,566,7862,2,197981600,430,-17139,401,
75,124,Re,,,0.0,0.0, ,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0,B-N,-1.0,0.0, , , , , , , , ,5623,446,905,446,,,,,5792,566,,,7851,2,198984047,430,-14860,401,
76,101,Os,,,0.0,0.0,1/2-, ,3.0,2,M,180.0,12.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-5909.041,24576,-16149.45,22,4346.01,32,4312.708,32,7929.84,32,4182.55,32,7972.436,83,176954957.882,15687,-41956.462,14613,
76,102,Os,,,0.0,0.0,0+, ,5.0,4,M,300.0,24.0,EC+B+,100.0,0.0,A,0.0,0.0, , , , , , , , ,-7292.386,24006,-15568.17,24,4257.9,31,2109.183,31,9659.13,20,4564.07,31,7981.912,77,177953253.3,14634,-43544.270,13632,
76,103,Os,,,0.0,0.0,1/2-, ,6.5,3,M,390.0,18.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-4937.781,19180,-14838.93,26,4188.38,32,3564.785,30,7546.54,21,4655.01,32,7979.48,92,178953816.669,17718,-43019.495,16504,
76,104,Os,,,0.0,0.0,0+, ,21.5,4,M,1290.0,24.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-6380.284,27200,-14347.41,19,3858.88,32,1479.549,27,9409.63,23,5062.50,30,7987.425,91,179952379.93,17596,-44357.810,16391,
76,105,Os,,,0.0,0.0,1/2-, ,105,3,M,6300.0,180.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-4086.935,25876,-13643.75,33,3726.85,38,2967.428,28,7263.47,30,5001.58,33,7983.426,140,180953247.188,27201,-43549.963,25338,
76,106,Os,,,0.0,0.0,0+, ,21.84,20,H,78624.0,720.0,EC,100.0,0.0, , , , , , , , , , , ,-5557.426,30207,-13217.39,22,3372.92,27,836.956,104,9130.46,33,5380.68,25,7989.728,119,181952110.153,23344,-44609.104,21745,
76,107,Os,,,0.0,0.0,9/2+, ,13.0,5,H,46800.0,1800.0,EC+B+,100.0,0.0, , , , , , , ,-0.794, ,3.1, ,-3460.732,52733,-12683.68,54,3206.17,52,2145.537,50,7126.26,54,5506.95,113,7985.01,272,182953124.719,53420,-43664.043,49760,
76,108,Os,5.3823,22,0.0,0.0,0+,GT,5.6E13, ,Y,1.7672256E21,1.577879999991164E32,2B+,-1.0,0.0,A,-1.0,0.0, , , , , , , , ,-4641.682,27957,-12120.54,24,2958.67,164,-32.899,4,8659.81,50,5731.92,8,7988.677,5,183952492.949,887,-44252.533,827,
76,109,Os,,,0.0,0.0,1/2-, ,93.6,5,D,8087040.0,43200.0,EC,100.0,0.0, , , , , , , , , , , ,-2470.326,27957,-11266.35,28,3003.02,165,1013.147,1165,6624.66,27,5875.22,4,7981.304,4,184954045.995,891,-42805.880,830,
76,110,Os,5.3909,17,0.0,0.0,0+, ,2.0E+15,11,Y,6.31152E22,3.471336E22,A,100.0,0.0, , , , , , , , , , , ,-3827.596,16543,-10735.71,28,2821.2,87,-1072.857,1123,8265.38,88,6469.89,84,7982.831,4,185953837.66,816,-42999.943,761,
76,111,Os,5.3933,18,0.0,0.0,1/2-, ,STABLE, , , , , , , , , , , , , , ,0.06465189, , , ,-1669.572,27955,-10117.92,17,2721.72,87,-2.467,1041,6290.32,52,6580.83,87,7973.78,4,186955749.64,790,-41218.945,736,
76,112,Os,5.3993,11,0.0,0.0,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-2792.326,9416,-9659.18,28,2143.22,86,-2120.422,1041,7989.61,15,7209.73,15,7973.864,4,187955837.361,787,-41137.233,734,
76,113,Os,5.4016,11,0.0,0.0,3/2-, ,STABLE, , , , , , , , , , , , , , ,0.659933, ,0.86, ,-537.159,12563,-8713.15,9,1976.13,85,-1007.702,8,5920.83,45,7258.90,46,7963.002,4,188958146.005,715,-38986.745,666,
76,114,Os,5.4062,13,0.0,0.0,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-1954.227,1213,-8329.50,13,1375.84,117,-3071.941,71,7792.34,19,8017.70,8,7962.104,3,189958445.496,697,-38707.771,650,
76,115,Os,,,0.0,0.0,9/2-, ,15.4,1,D,1330560.0,8640.0,B-,100.0,0.0, , , , , , , ,0.96, ,2.53, ,313.57,1141,-7712.96,121,1083.87,118,-2044.889,10,5758.73,11,8048.33,71,7950.568,3,190960928.159,707,-36395.185,659,
76,116,Os,5.4126,15,0.0,0.0,0+, ,STABLE, , , , , , , , , , , , , , , , , , ,-1046.63,2397,-7244.75,240,360.7,4,-4293.366,71,7558.32,222,8820.86,10,7948.525,12,191961478.881,2485,-35882.191,2315,
76,117,Os,,,0.0,0.0,3/2-, ,30.11,1,H,108396.0,36.0,B-,100.0,0.0, , , , , , , ,0.7297, ,0.47, ,1141.946,2400,-6630.05,240,-201.67,40,-3162.651,39,5583.42,20,9094.44,71,7936.27,12,192964149.753,2491,-33394.289,2321,
76,118,Os,,,0.0,0.0,0+, ,6.0,2,Y,1.893456E8,6311520.0,B-,100.0,0.0, , , , , , , , , , , ,96.6,2000,-5970.19,200,-477.71,40,-5198.108,196,7112.14,3,9492.44,39,7932.022,12,193965179.477,2579,-32435.108,2403,
76,119,Os,,,0.0,0.0,(3/2-), ,6.5,11,M,390.0,66.0,B-,-1.0,0.0, , , , , , , , , , , ,2180.658,55906,-5051.20,56,-760.34,70,-3932.593,303,5147.80,56,9564,203,7917.744,287,194968318,60000,-29511.593,55890,
76,120,Os,,,0.0,0.0,0+, ,34.9,2,M,2094.0,12.0,B-,100.0,0.0, , , , , , , , , , , ,1158.388,55495,-4656.17,40,-1053,200,-5735.105,301,6836.83,69,9987,301,7912.229,204,195969643.277,43000,-28277.105,40055,
76,121,OS,,,0.0,0.0, , ,2.8,6,M,168.0,36.0,B-,100.0,0.0, , , , , , , , , , , ,2955,197,-3945,199,-1447,277,-4807.0,357,5103,200,10056,357,7898,1,196972830,210,-25309,196,
76,122,OS,,,0.0,0.0,0+, , , , , , ,B-,100.0,0.0, , , , , , , , , , , ,1984,277,-3644,197,-1736,357,-6698.0,446,6600,277,10624,357,7891,1,197974410,210,-23837,196,
76,123,OS,,,0.0,0.0, , ,5,+4-2,S,5.0,3.0,B-,100.0,0.0, , , , , , , , , , , ,3915,200,-2734,277,-1899,357,-5624.0,446,4718,277,10633,446,7875,1,198978010,210,-20484,196,
76,124,OS,,,0.0,0.0,0+, ,6,+4-3,S,6.0,4.0,B-,100.0,0.0, , , , , , , , , , , ,2832,357,-2452,301,-2323,499,,,6367,357,11208,499,7868,1,199979840,320,-18779,298,
76,125,Os,,,0.0,0.0, ,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,4657,357,-1700,357,-2525,499,,,4532,422,,,7851,1,200983640,320,-15239,298,
76,126,Os,,,0.0,0.0,0+,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0, , , , , , , , , , , ,3689,499,-1262,446,,,,,5920,499,,,7842,2,201985950,430,-13087,401,
76,127,Os,,,0.0,0.0, ,GT,160, ,NS,1.6E-7,5.0E15,B-,-1.0,0.0,B-N,-1.0,0.0, , , , , , , , ,7050,566,1065,499,,,,,2624,566,,,7816,2,202991798,430,-7640,401,
77,101,Ir,,,0.0,0.0, , ,12,2,S,12.0,2.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-4254.365,22207,-14952.76,25,4996.3,34,7292.386,24,8275.78,28,1584.39,25,7936.549,111,177961082,21213,-36251.884,19760,
77,102,Ir,,,0.0,0.0,(5/2)-, ,79,1,S,79.0,1.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-5813.569,12613,-14155.51,14,4781.68,30,4937.781,19,9901.15,22,1826.41,17,7947.524,55,178959117.596,10489,-38081.714,9771,
77,103,Ir,,,0.0,0.0,(5+), ,1.5,1,M,90.0,6.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-3541.649,24323,-13780.70,23,4660.44,35,6380.284,27,7967.13,24,2247.00,27,7947.633,121,179959229.446,23302,-37977.526,21706,
77,104,Ir,,,0.0,0.0,5/2-, ,4.90,15,M,294.0,9.0,EC+B+,100.0,0.0, , , , , , , , , , , ,-5081.517,14660,-13098.47,12,4381.23,28,4086.935,26,9556.82,22,2394.19,17,7956.523,29,180957634.694,5631,-39463.028,5245,
77,105,Ir,5.3705,1061,0.0,0.0,3+, ,15.0,10,M,900.0,60.0,EC+B+,100.0,0.0, , , , , , , ,2.6, ,-1.7, ,-2883.23,24720,-12741.48,25,4176.86,35,5557.425,30,7659.97,22,2790.69,33,7954.894,115,181958076.296,22509,-39051.679,20967,
77,106,Ir,5.3780,1061,0.0,0.0,5/2-, ,58,6,M,3480.0,360.0,EC+B+,100.0,0.0, , , , , , , ,2.36, , , ,-4430.824,28923,-12106.18,28,3956.05,35,3460.732,55,9222.95,32,2883.18,33,7961.823,133,182956839.968,26191,-40203.311,24398,
